"query.name" "subject" "SystematicName"
"7761" "A_07_P059088" "lcl|NC_002128.1_gene_25" "ACA-0244210"
"7762" "A_07_P059091" "repF" "ACA-0244211"
"7763" "A_07_P059098" "lcl|NC_002128.1_gene_27" "ACA-0244212"
"7764" "A_07_P059101" "lcl|NC_002128.1_gene_29" "ACA-0244213"
"7765" "A_07_P059106" "lcl|NC_002128.1_gene_30" "ACA-0244214"
"7766" "A_07_P059115" "letA" "ACA-0244215"
"7767" "A_07_P059118" "letB" "ACA-0244216"
"7768" "A_07_P059124" "lcl|NC_002128.1_gene_33" "ACA-0244217"
"7769" "A_07_P059128" "sopA" "ACA-0244222"
"7770" "A_07_P059131" "sopB" "ACA-0244223"
"7771" "A_07_P059138" "lcl|NC_002128.1_gene_38" "ACA-0244224"
"7772" "A_07_P059144" "lcl|NC_002128.1_gene_39" "ACA-0244225"
"7773" "A_07_P059149" "lcl|NC_002128.1_gene_40" "ACA-0244226"
"7774" "A_07_P059154" "lcl|NC_002128.1_gene_41" "ACA-0244227"
"7775" "A_07_P059159" "lcl|NC_002128.1_gene_43" "ACA-0244228"
"7776" "A_07_P059162" "lcl|NC_002128.1_gene_44" "ACA-0244229"
"7777" "A_07_P059166" "lcl|NC_002128.1_gene_45" "ACA-0244230"
"7778" "A_07_P059174" "klcA" "ACA-0244231"
"7779" "A_07_P059177" "lcl|NC_002128.1_gene_47" "ACA-0244232"
"7780" "A_07_P059181" "lcl|NC_002128.1_gene_48" "ACA-0244233"
"7781" "A_07_P059188" "lcl|NC_002128.1_gene_49" "ACA-0244234"
"7782" "A_07_P059192" "lcl|NC_002128.1_gene_50" "ACA-0244235"
"7783" "A_07_P059196" "lcl|NC_002128.1_gene_51" "ACA-0244236"
"7784" "A_07_P059203" "lcl|NC_002128.1_gene_52" "ACA-0244237"
"7785" "A_07_P059210" "lcl|NC_002128.1_gene_53" "ACA-0244238"
"7786" "A_07_P059212" "lcl|NC_002128.1_gene_55" "ACA-0244239"
"7787" "A_07_P059219" "psiB" "ACA-0244240"
"7788" "A_07_P059225" "psiA" "ACA-0244241"
"7789" "A_07_P059230" "parB" "ACA-0244242"
"7790" "A_07_P059232" "nikB" "ACA-0244243"
"7791" "A_07_P059237" "lcl|NC_002128.1_gene_60" "ACA-0244244"
"7792" "A_07_P059245" "lcl|NC_002128.1_gene_61" "ACA-0244245"
"7793" "A_07_P059250" "lcl|NC_002128.1_gene_62" "ACA-0244246"
"7794" "A_07_P059251" "toxB" "ACA-0244247"
"7795" "A_07_P059260" "lcl|NC_002128.1_gene_64" "ACA-0244248"
"7796" "A_07_P059264" "lcl|NC_002128.1_gene_65" "ACA-0244249"
"7797" "A_07_P059269" "traX" "ACA-0244251"
"7798" "A_07_P059273" "lcl|NC_002128.1_gene_67" "ACA-0244252"
"7799" "A_07_P059278" "finO" "ACA-0244253"
"7800" "A_07_P059284" "lcl|NC_002128.1_gene_70" "ACA-0244254"
"7801" "A_07_P059294" "repA" "ACA-0244256"
"7802" "A_07_P059299" "repA" "ACA-0244257"
"7803" "A_07_P059303" "lcl|NC_002128.1_gene_75" "ACA-0244258"
"7804" "A_07_P059309" "lcl|NC_002128.1_gene_76" "ACA-0244259"
"7805" "A_07_P059314" "lcl|NC_002128.1_gene_77" "ACA-0244260"
"7806" "A_07_P059320" "ECs1311" "ECs1311"
"7807" "A_07_P059325" "lcl|NC_002128.1_gene_78" "ACA-0244263"
"7808" "A_07_P059331" "espP" "ACA-0244267"
"7809" "A_07_P059340" "lcl|NC_002128.1_gene_82" "ACA-0244268"
"7810" "A_07_P059342" "lcl|NC_002128.1_gene_83" "ACA-0244269"
"7811" "A_07_P059347" "lcl|NC_002128.1_gene_84" "ACA-0244270"
"7812" "A_07_P059352" "lcl|NC_002128.1_gene_85" "ACA-0244271"
"7813" "A_07_P059360" "mobA" "ACA-0244273"
"7814" "A_07_P059365" "NC_002127.1_gene_2" "ACA-0244274"
"7815" "A_07_P059368" "NC_002127.1_gene_3" "ACA-0244275"
"7816" "A_07_P059371" "ECs0004" "ECs0004"
"7817" "A_07_P059391" "ECs0023" "ECs0023"
"7818" "A_07_P059409" "ECs0051" "ECs0051"
"7819" "A_07_P059413" "ECs0052" "ECs0052"
"7820" "A_07_P059420" "ECs0053" "ECs0053"
"7821" "A_07_P059421" "ECs0054" "ECs0054"
"7822" "A_07_P059427" "ECs0061" "ECs0061"
"7823" "A_07_P059432" "ECs0073" "ECs0073"
"7824" "A_07_P059436" "ECs0074" "ECs0074"
"7825" "A_07_P059441" "ECs0077" "ECs0077"
"7826" "A_07_P059450" "ECs0092" "ECs0092"
"7827" "A_07_P059452" "ECs0132" "ECs0132"
"7828" "A_07_P059457" "ECs0136" "ECs0136"
"7829" "A_07_P059465" "ECs0137" "ECs0137"
"7830" "A_07_P059470" "ECs0139" "ECs0139"
"7831" "A_07_P059471" "ECs0140" "ECs0140"
"7832" "A_07_P059480" "ECs0141" "ECs0141"
"7833" "A_07_P059482" "ECs0142" "ECs0142"
"7834" "A_07_P059490" "ECs0143" "ECs0143"
"7835" "A_07_P059494" "ECs0144" "ECs0144"
"7836" "A_07_P059497" "ECs0145" "ECs0145"
"7837" "A_07_P059501" "ECs0146" "ECs0146"
"7838" "A_07_P059508" "ECs0174" "ECs0174"
"7839" "A_07_P059513" "ECs0192" "ECs0192"
"7840" "A_07_P059522" "ECs0213" "ECs0213"
"7841" "A_07_P059530" "ECs0214" "ECs0214"
"7842" "A_07_P059536" "ECs0216" "ECs0216"
"7843" "A_07_P059542" "ECs0217" "ECs0217"
"7844" "A_07_P059547" "ECs0218" "ECs0218"
"7845" "A_07_P059559" "ECs0220" "ECs0220"
"7846" "A_07_P059562" "ECs0221" "ECs0221"
"7847" "A_07_P059568" "ECs0222" "ECs0222"
"7848" "A_07_P059573" "ECs0223" "ECs0223"
"7852" "A_07_P059576" "ECs0224" "ECs0224"
"7853" "A_07_P059584" "ECs0225" "ECs0225"
"7854" "A_07_P059587" "ECs0226" "ECs0226"
"7855" "A_07_P059591" "ECs0227" "ECs0227"
"7856" "A_07_P059596" "ECs0228" "ECs0228"
"7857" "A_07_P059604" "ECs0229" "ECs0229"
"7858" "A_07_P059608" "ECs0230" "ECs0230"
"7863" "A_07_P059612" "ECs0231" "ECs0231"
"7864" "A_07_P059616" "ECs0232" "ECs0232"
"7865" "A_07_P059621" "ECs0233" "ECs0233"
"7866" "A_07_P059629" "ECs0234" "ECs0234"
"7871" "A_07_P059633" "ECs0236" "ECs0236"
"7872" "A_07_P059639" "ECs0237" "ECs0237"
"7873" "A_07_P059641" "ECs0238" "ECs0238"
"7874" "A_07_P059647" "ECs3966" "ECs3966"
"7875" "A_07_P059654" "ECs3968" "ECs3968"
"7876" "A_07_P059659" "ECs3995" "ECs3995"
"7877" "A_07_P059662" "ECs4000" "ECs4000"
"7878" "A_07_P059666" "ECs4006" "ECs4006"
"7879" "A_07_P059671" "ECs4013" "ECs4013"
"7880" "A_07_P059680" "ECs4014" "ECs4014"
"7885" "A_07_P059684" "ECs4020" "ECs4020"
"7886" "A_07_P059688" "ECs4023" "ECs4023"
"7887" "A_07_P059691" "ECs4033" "ECs4033"
"7888" "A_07_P059698" "ECs4045" "ECs4045"
"7889" "A_07_P059701" "ECs4052" "ECs4052"
"7890" "A_07_P059707" "ECs4093" "ECs4093"
"7891" "A_07_P059712" "ECs4094" "ECs4094"
"7892" "A_07_P059716" "ECs4098" "ECs4098"
"7893" "A_07_P059723" "ECs4099" "ECs4099"
"7894" "A_07_P059726" "ECs4100" "ECs4100"
"7895" "A_07_P059737" "ECs4150" "ECs4150"
"7896" "A_07_P059744" "ECs4187" "ECs4187"
"7897" "A_07_P059751" "ECs4189" "ECs4189"
"7898" "A_07_P059760" "ECs4190" "ECs4190"
"7899" "A_07_P059765" "ECs4237" "ECs4237"
"7900" "A_07_P059766" "ECs4239" "ECs4239"
"7901" "A_07_P059775" "ECs4244" "ECs4244"
"7902" "A_07_P059778" "ECs4255" "ECs4255"
"7903" "A_07_P059781" "ECs4261" "ECs4261"
"7904" "A_07_P059786" "ECs4262" "ECs4262"
"7905" "A_07_P059795" "ECs4264" "ECs4264"
"7906" "A_07_P059800" "ECs4266" "ECs4266"
"7907" "A_07_P059803" "ECs4269" "ECs4269"
"7908" "A_07_P059808" "ECs4270" "ECs4270"
"7909" "A_07_P059813" "ECs4271" "ECs4271"
"7910" "A_07_P059818" "ECs4272" "ECs4272"
"7911" "A_07_P059825" "ECs4280" "ECs4280"
"7912" "A_07_P059850" "ECs4286" "ECs4286"
"7913" "A_07_P059860" "ECs4291" "ECs4291"
"7914" "A_07_P059864" "ECs4292" "ECs4292"
"7915" "A_07_P059869" "ECs4300" "ECs4300"
"7916" "A_07_P059873" "ECs4307" "ECs4307"
"7917" "A_07_P059878" "ECs4308" "ECs4308"
"7918" "A_07_P059881" "ECs4318" "ECs4318"
"7919" "A_07_P059887" "ECs4324" "ECs4324"
"7920" "A_07_P059892" "ECs4325" "ECs4325"
"7921" "A_07_P059900" "ECs4326" "ECs4326"
"7922" "A_07_P059901" "ECs4327" "ECs4327"
"7923" "A_07_P059908" "ECs4328" "ECs4328"
"7924" "A_07_P059912" "ECs4329" "ECs4329"
"7925" "A_07_P059920" "ECs4330" "ECs4330"
"7926" "A_07_P059921" "ECs4331" "ECs4331"
"7927" "A_07_P059928" "ECs4332" "ECs4332"
"7928" "A_07_P059931" "ECs4333" "ECs4333"
"7929" "A_07_P059939" "ECs4334" "ECs4334"
"7930" "A_07_P059941" "ECs4335" "ECs4335"
"7931" "A_07_P059946" "ECs4336" "ECs4336"
"7932" "A_07_P059955" "ECs4337" "ECs4337"
"7933" "A_07_P059960" "ECs4338" "ECs4338"
"7934" "A_07_P059965" "ECs4339" "ECs4339"
"7935" "A_07_P059966" "ECs4340" "ECs4340"
"7936" "A_07_P059972" "ECs4341" "ECs4341"
"7937" "A_07_P059977" "ECs4346" "ECs4346"
"7938" "A_07_P059982" "ECs4349" "ECs4349"
"7939" "A_07_P059987" "ECs4350" "ECs4350"
"7940" "A_07_P059994" "ECs4351" "ECs4351"
"7941" "A_07_P059999" "ECs4352" "ECs4352"
"7942" "A_07_P060001" "ECs4353" "ECs4353"
"7943" "A_07_P060006" "ECs4354" "ECs4354"
"7944" "A_07_P060013" "ECs4355" "ECs4355"
"7945" "A_07_P060018" "ECs4356" "ECs4356"
"7946" "A_07_P060023" "ECs4357" "ECs4357"
"7947" "A_07_P060029" "ECs4367" "ECs4367"
"7948" "A_07_P060031" "ECs4370" "ECs4370"
"7949" "A_07_P060037" "ECs4379" "ECs4379"
"7950" "A_07_P060041" "ECs4380" "ECs4380"
"7955" "A_07_P060050" "ECs4381" "ECs4381"
"7956" "A_07_P060054" "ECs4382" "ECs4382"
"7957" "A_07_P060056" "ECs4383" "ECs4383"
"7958" "A_07_P060063" "ECs4384" "ECs4384"
"7959" "A_07_P060068" "ECs4385" "ECs4385"
"7960" "A_07_P060071" "ECs4386" "ECs4386"
"7961" "A_07_P060077" "ECs4387" "ECs4387"
"7962" "A_07_P060081" "ECs4407" "ECs4407"
"7963" "A_07_P060086" "ECs4422" "ECs4422"
"7964" "A_07_P060093" "ECs4426" "ECs4426"
"7965" "A_07_P060097" "ECs4427" "ECs4427"
"7966" "A_07_P060112" "ECs4430" "ECs4430"
"7967" "A_07_P060119" "ECs4431" "ECs4431"
"7968" "A_07_P060122" "ECs4457" "ECs4457"
"7969" "A_07_P060126" "ECs4458" "ECs4458"
"7970" "A_07_P060135" "ECs4459" "ECs4459"
"7971" "A_07_P060140" "ECs4465" "ECs4465"
"7972" "A_07_P060144" "ECs4471" "ECs4471"
"7973" "A_07_P060149" "ECs4472" "ECs4472"
"7974" "A_07_P060154" "ECs4474" "ECs4474"
"7975" "A_07_P060156" "ECs4475" "ECs4475"
"7976" "A_07_P060165" "ECs4478" "ECs4478"
"7977" "A_07_P060170" "ECs4479" "ECs4479"
"7978" "A_07_P060172" "ECs4480" "ECs4480"
"7979" "A_07_P060176" "ECs4491" "ECs4491"
"7980" "A_07_P060185" "ECs4499" "ECs4499"
"7981" "A_07_P060186" "ECs4500" "ECs4500"
"7982" "A_07_P060194" "ECs4501" "ECs4501"
"7983" "A_07_P060196" "ECs4502" "ECs4502"
"7984" "A_07_P060202" "ECs4503" "ECs4503"
"7989" "A_07_P060206" "ECs4504" "ECs4504"
"7990" "A_07_P060214" "ECs4505" "ECs4505"
"7991" "A_07_P060217" "ECs4506" "ECs4506"
"7992" "A_07_P060224" "ECs4507" "ECs4507"
"7993" "A_07_P060226" "ECs4508" "ECs4508"
"7994" "A_07_P060232" "ECs4527" "ECs4527"
"7995" "A_07_P060239" "ECs4528" "ECs4528"
"7996" "A_07_P060242" "ECs4532" "ECs4532"
"7997" "A_07_P060249" "ECs4534" "ECs4534"
"7998" "A_07_P060253" "ECs4535" "ECs4535"
"7999" "A_07_P060259" "ECs4536" "ECs4536"
"8000" "A_07_P060262" "ECs4537" "ECs4537"
"8001" "A_07_P060272" "ECs4540" "ECs4540"
"8002" "A_07_P060277" "ECs4541" "ECs4541"
"8003" "A_07_P060283" "ECs4542" "ECs4542"
"8004" "A_07_P060292" "ECs4545" "ECs4545"
"8005" "A_07_P060296" "ECs1350" "ECs1350"
"8006" "A_07_P060304" "ECs1351" "ECs1351"
"8007" "A_07_P060307" "ECs1352" "ECs1352"
"8008" "A_07_P060314" "ECs1353" "ECs1353"
"8009" "A_07_P060320" "ECs1354" "ECs1354"
"8010" "A_07_P060325" "ECs1355" "ECs1355"
"8011" "A_07_P060326" "ECs1356" "ECs1356"
"8012" "A_07_P060331" "ECs1357" "ECs1357"
"8013" "A_07_P060338" "ECs1358" "ECs1358"
"8014" "A_07_P060342" "ECs1359" "ECs1359"
"8015" "A_07_P060346" "ECs1360" "ECs1360"
"8016" "A_07_P060353" "ECs1362" "ECs1362"
"8017" "A_07_P060365" "ECs1364" "ECs1364"
"8018" "A_07_P060368" "ECs1365" "ECs1365"
"8019" "A_07_P060374" "ECs1366" "ECs1366"
"8020" "A_07_P060379" "ECs1367" "ECs1367"
"8021" "A_07_P060389" "ECs1370" "ECs1370"
"8022" "A_07_P060400" "ECs1374" "ECs1374"
"8023" "A_07_P060402" "ECs1375" "ECs1375"
"8024" "A_07_P060410" "ECs1376" "ECs1376"
"8025" "A_07_P060414" "ECs1377" "ECs1377"
"8030" "A_07_P060419" "ECs1378" "ECs1378"
"8031" "A_07_P060424" "ECs1379" "ECs1379"
"8032" "A_07_P060427" "ECs1380" "ECs1380"
"8033" "A_07_P060432" "ECs1381" "ECs1381"
"8034" "A_07_P060439" "ECs1382" "ECs1382"
"8035" "A_07_P060443" "ECs1383" "ECs1383"
"8036" "A_07_P060446" "ECs1383" "ECs1384"
"8041" "A_07_P060454" "ECs1386" "ECs1386"
"8042" "A_07_P060457" "ECs1387" "ECs1387"
"8043" "A_07_P060464" "ECs1388" "ECs1388"
"8044" "A_07_P060470" "ECs1389" "ECs1389"
"8045" "A_07_P060476" "ECs1391" "ECs1391"
"8050" "A_07_P060482" "ECs1392" "ECs1392"
"8051" "A_07_P060489" "ECs1393" "ECs1393"
"8052" "A_07_P060493" "ECs1394" "ECs1394"
"8053" "A_07_P060497" "ECs1395" "ECs1395"
"8054" "A_07_P060501" "ECs1397" "ECs1397"
"8055" "A_07_P060520" "ECs1400" "ECs1400"
"8056" "A_07_P060522" "ECs1401" "ECs1401"
"8057" "A_07_P060543" "ECs1405" "ECs1405"
"8058" "A_07_P060547" "ECs1406" "ECs1406"
"8059" "A_07_P060551" "ECs4540" "ECs1407"
"8060" "A_07_P060560" "ECs1408" "ECs1408"
"8061" "A_07_P060563" "ECs1409" "ECs1409"
"8062" "A_07_P060577" "ECs1478" "ECs1478"
"8063" "A_07_P060582" "ECs1501" "ECs1501"
"8064" "A_07_P060587" "ECs1502" "ECs1502"
"8065" "A_07_P060591" "ECs1503" "ECs1503"
"8066" "A_07_P060598" "ECs1504" "ECs1504"
"8067" "A_07_P060605" "ECs1505" "ECs1505"
"8068" "A_07_P060609" "ECs1506" "ECs1506"
"8069" "A_07_P060612" "ECs1507" "ECs1507"
"8070" "A_07_P060618" "ECs2277" "ECs1508"
"8071" "A_07_P060628" "ECs1510" "ECs1510"
"8072" "A_07_P060633" "ECs1511" "ECs1511"
"8073" "A_07_P060638" "ECs1512" "ECs1512"
"8074" "A_07_P060641" "ECs1513" "ECs1513"
"8075" "A_07_P060649" "ECs1514" "ECs1514"
"8076" "A_07_P060652" "ECs1515" "ECs1515"
"8077" "A_07_P060660" "ECs1516" "ECs1516"
"8078" "A_07_P060664" "ECs1517" "ECs1517"
"8079" "A_07_P060667" "ECs1518" "ECs1518"
"8080" "A_07_P060693" "ECs1524" "ECs1524"
"8081" "A_07_P060699" "ECs1526" "ECs1526"
"8082" "A_07_P060707" "ECs1527" "ECs1527"
"8083" "A_07_P060711" "ECs1528" "ECs1528"
"8084" "A_07_P060720" "ECs1529" "ECs1529"
"8085" "A_07_P060731" "ECs1534" "ECs1534"
"8086" "A_07_P060737" "ECs1534" "ECs1535"
"8087" "A_07_P060745" "ECs1536" "ECs1536"
"8088" "A_07_P060748" "ECs1537" "ECs1537"
"8089" "A_07_P060754" "ECs1539" "ECs1539"
"8090" "A_07_P060760" "ECs2254" "ECs1540"
"8091" "A_07_P060776" "ECs1544" "ECs1544"
"8092" "A_07_P060811" "ECs2240" "ECs1552"
"8093" "A_07_P060830" "ECs1556" "ECs1556"
"8094" "A_07_P060837" "ECs1558" "ECs1558"
"8095" "A_07_P060845" "ECs1559" "ECs1559"
"8096" "A_07_P060847" "ECs1560" "ECs1560"
"8097" "A_07_P060853" "ECs1561" "ECs1561"
"8098" "A_07_P060869" "ECs1565" "ECs1565"
"8099" "A_07_P060877" "ECs1567" "ECs1567"
"8100" "A_07_P060884" "ECs1568" "ECs1568"
"8105" "A_07_P060890" "ECs1569" "ECs1569"
"8106" "A_07_P060893" "ECs1574" "ECs1574"
"8107" "A_07_P060898" "ECs1575" "ECs1575"
"8108" "A_07_P060906" "ECs1577" "ECs1577"
"8109" "A_07_P060911" "ECs1578" "ECs1578"
"8110" "A_07_P060919" "ECs1579" "ECs1579"
"8111" "A_07_P060922" "ECs1580" "ECs1580"
"8112" "A_07_P060926" "ECs1581" "ECs1581"
"8113" "A_07_P060931" "ECs1582" "ECs1582"
"8114" "A_07_P060936" "ECs1582" "ECs1583"
"8115" "A_07_P060944" "ECs1582" "ECs1584"
"8116" "A_07_P060949" "ECs1585" "ECs1585"
"8117" "A_07_P060951" "ECs1586" "ECs1586"
"8118" "A_07_P060956" "ECs1587" "ECs1587"
"8119" "A_07_P060961" "ECs1588" "ECs1588"
"8120" "A_07_P060967" "ECs1589" "ECs1589"
"8121" "A_07_P060971" "ECs1590" "ECs1590"
"8122" "A_07_P060976" "ECs1591" "ECs1591"
"8123" "A_07_P060981" "ECs1592" "ECs1592"
"8124" "A_07_P060987" "ECs1593" "ECs1593"
"8125" "A_07_P060995" "ECs1594" "ECs1594"
"8126" "A_07_P061000" "ECs1595" "ECs1595"
"8127" "A_07_P061005" "ECs1596" "ECs1596"
"8128" "A_07_P061008" "ECs1597" "ECs1597"
"8129" "A_07_P061011" "ECs1598" "ECs1598"
"8130" "A_07_P061020" "ECs1599" "ECs1599"
"8131" "A_07_P061030" "ECs1607" "ECs1607"
"8132" "A_07_P061034" "ECs1608" "ECs1608"
"8133" "A_07_P061036" "ECs1609" "ECs1609"
"8134" "A_07_P061042" "ECs1610" "ECs1610"
"8135" "A_07_P061048" "ECs1611" "ECs1611"
"8136" "A_07_P061055" "ECs1612" "ECs1612"
"8137" "A_07_P061057" "ECs1613" "ECs1613"
"8138" "A_07_P061064" "ECs1615" "ECs1615"
"8139" "A_07_P061068" "ECs1616" "ECs1616"
"8140" "A_07_P061075" "ECs1620" "ECs1620"
"8141" "A_07_P061079" "ECs1621" "ECs1621"
"8146" "A_07_P061084" "ECs1622" "ECs1622"
"8147" "A_07_P061089" "ECs1623" "ECs1623"
"8148" "A_07_P061095" "ECs1625" "ECs1625"
"8149" "A_07_P061100" "ECs1628" "ECs1628"
"8150" "A_07_P061102" "ECs1629" "ECs1629"
"8151" "A_07_P061109" "ECs1630" "ECs1630"
"8152" "A_07_P061115" "ECs2178" "ECs1631"
"8153" "A_07_P061119" "ECs2176" "ECs1633"
"8154" "A_07_P061121" "ECs2175" "ECs1634"
"8155" "A_07_P061127" "ECs2174" "ECs1635"
"8156" "A_07_P061133" "ECs2173" "ECs1636"
"8157" "A_07_P061136" "ECs1637" "ECs1637"
"8158" "A_07_P061143" "ECs1638" "ECs1638"
"8159" "A_07_P061148" "ECs1639" "ECs1639"
"8160" "A_07_P061154" "ECs1640" "ECs1640"
"8161" "A_07_P061159" "ECs1641" "ECs1641"
"8162" "A_07_P061162" "ECs1642" "ECs1642"
"8163" "A_07_P061170" "ECs1643" "ECs1643"
"8164" "A_07_P061173" "ECs1644" "ECs1644"
"8165" "A_07_P061180" "ECs1645" "ECs1645"
"8166" "A_07_P061195" "ECs2161" "ECs1648"
"8167" "A_07_P061196" "ECs1649" "ECs1649"
"8168" "A_07_P061201" "ECs1650" "ECs1650"
"8169" "A_07_P061208" "ECs1652" "ECs1652"
"8170" "A_07_P061214" "ECs1653" "ECs1653"
"8171" "A_07_P061218" "ECs1654" "ECs1654"
"8172" "A_07_P061221" "ECs1655" "ECs1655"
"8173" "A_07_P061235" "ECs4955" "ECs4955"
"8174" "A_07_P061239" "ECs4956" "ECs4956"
"8175" "A_07_P061244" "ECs4957" "ECs4957"
"8176" "A_07_P061247" "ECs4958" "ECs4958"
"8177" "A_07_P061252" "ECs4959" "ECs4959"
"8178" "A_07_P061260" "ECs4960" "ECs4960"
"8179" "A_07_P061262" "ECs4961" "ECs4961"
"8180" "A_07_P061269" "ECs4962" "ECs4962"
"8181" "A_07_P061274" "ECs4964" "ECs4963"
"8182" "A_07_P061281" "ECs4965" "ECs4965"
"8183" "A_07_P061294" "ECs4967" "ECs4967"
"8184" "A_07_P061296" "ECs4968" "ECs4968"
"8185" "A_07_P061302" "ECs4969" "ECs4969"
"8186" "A_07_P061306" "ECs4970" "ECs4970"
"8187" "A_07_P061311" "ECs4971" "ECs4971"
"8188" "A_07_P061318" "ECs4972" "ECs4972"
"8193" "A_07_P061324" "ECs4973" "ECs4973"
"8194" "A_07_P061328" "ECs4974" "ECs4974"
"8195" "A_07_P061332" "ECs4975" "ECs4975"
"8196" "A_07_P061337" "ECs4976" "ECs4976"
"8197" "A_07_P061343" "ECs4977" "ECs4977"
"8198" "A_07_P061350" "ECs4978" "ECs4978"
"8199" "A_07_P061353" "ECs4979" "ECs4979"
"8200" "A_07_P061358" "ECs4980" "ECs4980"
"8201" "A_07_P061362" "ECs4981" "ECs4981"
"8202" "A_07_P061366" "ECs4982" "ECs4982"
"8203" "A_07_P061371" "ECs4983" "ECs4983"
"8204" "A_07_P061376" "ECs4984" "ECs4984"
"8205" "A_07_P061385" "ECs4985" "ECs4985"
"8206" "A_07_P061387" "ECs4986" "ECs4986"
"8207" "A_07_P061393" "ECs4987" "ECs4987"
"8208" "A_07_P061400" "ECs4988" "ECs4988"
"8209" "A_07_P061405" "ECs4989" "ECs4989"
"8210" "A_07_P061408" "ECs4990" "ECs4990"
"8211" "A_07_P061415" "ECs4991" "ECs4991"
"8212" "A_07_P061417" "ECs4992" "ECs4992"
"8213" "A_07_P061425" "ECs4993" "ECs4993"
"8214" "A_07_P061427" "ECs4994" "ECs4994"
"8215" "A_07_P061434" "ECs4995" "ECs4995"
"8216" "A_07_P061440" "ECs4996" "ECs4996"
"8217" "A_07_P061444" "ECs4997" "ECs4997"
"8218" "A_07_P061449" "ECs4998" "ECs4998"
"8219" "A_07_P061459" "ECs5000" "ECs5000"
"8220" "A_07_P061462" "ECs5001" "ECs5001"
"8221" "A_07_P061466" "ECs5002" "ECs5002"
"8222" "A_07_P061477" "ECs5004" "ECs5004"
"8223" "A_07_P061485" "ECs5021" "ECs5021"
"8224" "A_07_P061489" "ECs5029" "ECs5029"
"8225" "A_07_P061495" "ECs5030" "ECs5030"
"8226" "A_07_P061504" "ECs5050" "ECs5050"
"8227" "A_07_P061513" "ECs5067" "ECs5067"
"8228" "A_07_P061520" "ECs5068" "ECs5068"
"8229" "A_07_P061524" "ECs5069" "ECs5069"
"8230" "A_07_P061528" "ECs5070" "ECs5070"
"8231" "A_07_P061533" "ECs5071" "ECs5071"
"8232" "A_07_P061536" "ECs5072" "ECs5072"
"8233" "A_07_P061546" "ECs5074" "ECs5074"
"8234" "A_07_P061555" "ECs5078" "ECs5078"
"8235" "A_07_P061557" "ECs5083" "ECs5083"
"8236" "A_07_P061565" "ECs5084" "ECs5084"
"8237" "A_07_P061573" "ECs5109" "ECs5109"
"8238" "A_07_P061578" "ECs5126" "ECs5126"
"8239" "A_07_P061581" "ECs5137" "ECs5137"
"8240" "A_07_P061590" "ECs5159" "ECs5159"
"8241" "A_07_P061592" "ECs5173" "ECs5173"
"8242" "A_07_P061597" "ECs5181" "ECs5181"
"8243" "A_07_P061601" "ECs5182" "ECs5182"
"8244" "A_07_P061606" "ECs5183" "ECs5183"
"8245" "A_07_P061613" "ECs5207" "ECs5207"
"8246" "A_07_P061616" "ECs5230" "ECs5230"
"8247" "A_07_P061625" "ECs5233" "ECs5233"
"8248" "A_07_P061630" "ECs5242" "ECs5242"
"8249" "A_07_P061632" "ECs5245" "ECs5245"
"8250" "A_07_P061638" "ECs5246" "ECs5246"
"8251" "A_07_P061643" "ECs5247" "ECs5247"
"8252" "A_07_P061649" "ECs5248" "ECs5248"
"8253" "A_07_P061654" "ECs5249" "ECs5249"
"8254" "A_07_P061656" "ECs5250" "ECs5250"
"8255" "A_07_P061663" "ECs5251" "ECs5251"
"8256" "A_07_P061670" "ECs5252" "ECs5252"
"8257" "A_07_P061673" "ECs5253" "ECs5253"
"8258" "A_07_P061676" "ECs5254" "ECs5254"
"8259" "A_07_P061681" "ECs5255" "ECs5255"
"8260" "A_07_P061690" "ECs5256" "ECs5256"
"8261" "A_07_P061693" "ECs5257" "ECs5257"
"8262" "A_07_P061703" "ECs5259" "ECs5259"
"8263" "A_07_P061707" "ECs5260" "ECs5260"
"8264" "A_07_P061712" "ECs5261" "ECs5261"
"8265" "A_07_P061716" "ECs5262" "ECs5262"
"8266" "A_07_P061725" "ECs5263" "ECs5263"
"8267" "A_07_P061727" "ECs5264" "ECs5264"
"8268" "A_07_P061734" "ECs5265" "ECs5265"
"8269" "A_07_P061739" "ECs5266" "ECs5266"
"8270" "A_07_P061741" "ECs5267" "ECs5267"
"8271" "A_07_P061747" "ECs5273" "ECs5273"
"8272" "A_07_P061751" "ECs5282" "ECs5282"
"8273" "A_07_P061760" "ECs5284" "ECs5284"
"8275" "A_07_P061761" "ECs5289" "ECs5289"
"8276" "A_07_P061766" "ECs5290" "ECs5290"
"8277" "A_07_P061773" "ECs5291" "ECs5291"
"8278" "A_07_P061781" "ECs5293" "ECs5293"
"8279" "A_07_P061790" "ECs5294" "ECs5294"
"8280" "A_07_P061792" "ECs5295" "ECs5295"
"8281" "A_07_P061800" "ECs5296" "ECs5296"
"8282" "A_07_P061804" "ECs5301" "ECs5301"
"8283" "A_07_P061809" "ECs5303" "ECs5303"
"8284" "A_07_P061811" "ECs5304" "ECs5304"
"8285" "A_07_P061819" "ECs5305" "ECs5305"
"8286" "A_07_P061823" "ECs5306" "ECs5306"
"8287" "A_07_P061827" "ECs5307" "ECs5307"
"8288" "A_07_P061835" "ECs5308" "ECs5308"
"8289" "A_07_P061840" "ECs5309" "ECs5309"
"8290" "A_07_P061844" "ECs5310" "ECs5310"
